0,1,2
0.486945472,-0.873155547,0.02198857
0.204816225,0.97875665,0.009259248
0.972008668,-0.230783998,0.04402153
0.305746328,0.952012243,0.01385177
0.466433903,-0.884303212,0.021148146
-0.942022492,-0.33280896,-0.042799768
0.989244138,0.13919326,0.044958565
-0.962836615,-0.266451866,-0.044148103
-0.993669643,-0.102659693,-0.045624855
0.968187222,-0.246222271,0.044588068
-0.307440663,-0.951461463,-0.014188831
-0.508911337,-0.860497945,-0.023506134
0.170635677,-0.985302527,0.00789918
-0.988800139,0.142040551,-0.045812305
-0.925416138,-0.376517979,-0.042885692
-0.973774552,-0.222980645,-0.045196827
0.217996916,-0.975896945,0.010124096
-0.751770103,-0.658500067,-0.034919521
-0.530047647,0.847610023,-0.024632093
-0.970228826,0.237954733,-0.045095116
-0.143368608,-0.989646873,-0.006671464
-0.784568604,-0.618958174,-0.036645388
-0.998416585,-0.031407311,-0.046668014
-0.446085296,-0.894745842,-0.020923377
0.308377553,0.951153917,0.014474513
0.174847514,-0.984561174,0.008224414
0.822010549,0.568156499,0.038689142
0.627710793,0.777884202,0.029585947
-0.714363496,-0.698962227,-0.033713529
0.990087552,-0.132430475,0.046784699
-0.577160651,-0.816174707,-0.027284253
-0.943396935,0.328653401,-0.044600047
-0.998627947,0.022424702,-0.047321834
-0.990655545,-0.127957511,-0.047206638
0.471341606,-0.881663369,0.022512099
-0.955225853,-0.292327599,-0.045696221
0.897701957,-0.438494884,0.04305152
0.997210602,0.057275934,0.047858996
0.546133765,-0.837285227,0.026293713
-0.340097469,-0.940247372,-0.016388735
-0.613925734,-0.788806918,-0.029645233
0.964687684,-0.259239211,0.046612272
-0.014070326,-0.999900774,-0.000684068
0.299593885,0.953955197,0.014594044
-0.622343312,0.78215419,-0.030391179
0.932614245,0.35798856,0.045550635
0.997994509,-0.040377658,0.048750423
0.844504581,-0.533956817,0.041256869
0.989887523,-0.133336506,0.048415582
0.432491835,0.901389339,0.021167714
0.209503128,-0.977754171,0.010257709
-0.908611397,0.415252063,-0.044621235
-0.629736133,0.776192529,-0.030944493
0.954344973,0.295002429,0.046896049
0.625641728,-0.779502242,0.030800708
-0.254360796,-0.967028004,-0.012546954
0.365340534,-0.930699374,0.018026909
-0.11785847,-0.993013235,-0.005839121
-0.970065253,-0.238032757,-0.048102103
-0.636954774,0.770253112,-0.031603144
0.106766515,-0.994269906,0.005316568
-0.958034678,0.282592819,-0.048071342
-0.824154746,-0.564852409,-0.041360741
-0.981439087,0.185339818,-0.049259225
-0.538241228,0.842356462,-0.027054975
0.668787646,0.742690571,0.033671952
-0.991519251,-0.119942234,-0.05003435
-0.967850351,0.246731114,-0.048882064
0.420334765,0.907120045,0.02125815
-0.66246511,0.748341362,-0.03354376
-0.707230114,0.706074587,-0.035836348
-0.959774054,-0.276521909,-0.048676464
0.806513627,-0.589789814,0.041033463
0.038408379,-0.999260209,0.001957279
0.98172909,0.183576273,0.050077404
-0.395629579,0.918187855,-0.020206433
-0.404221547,0.91442795,-0.020651031
0.027577606,0.999618663,0.001415968
-0.857047301,0.513339405,-0.04418799
0.993060341,-0.105871892,0.051208421
-0.375554813,-0.926597478,-0.019382869
0.897434257,0.438705233,0.046362401
-0.587435041,0.808702034,-0.030349511
0.19153159,-0.981436504,0.009901407
0.990447544,-0.12801605,0.051240151
0.182121871,-0.98323073,0.009431651
-0.553309701,0.83247914,-0.028755102
-0.332766575,0.942850523,-0.017300216
-0.358346619,0.933402059,-0.018662695
0.549945181,0.834706699,0.028723243
-0.633153767,-0.773315622,-0.033155036
0.329643713,-0.94394758,0.01726234
0.414463034,0.909805423,0.021782702
-0.587300534,-0.808776572,-0.030960289
-0.849924375,0.524990192,-0.044876002
0.854193922,0.517977801,0.045296144
0.144404973,-0.989489032,0.007658952
0.941710845,-0.332682933,0.050027494
-0.445200651,-0.89511805,-0.023665532
0.977951753,0.202148038,0.052407427
0.612570636,0.789732927,0.032849963
0.269721989,-0.962829097,0.01449752
0.027568455,-0.999618818,0.001482575
0.843642069,0.534950921,0.045777411
-0.861426076,0.505725311,-0.046765642
-0.679078799,-0.733136815,-0.03691063
-0.000236208,0.999999972,-1.29E-05
0.413706013,0.910130926,0.022561734
-0.962499457,-0.266153407,-0.052508653
0.053379459,0.998570023,0.002922856
0.678278774,0.733864957,0.037150102
0.827633604,-0.559435202,0.045330702
0.560188006,0.827796948,0.030685687
-0.899193482,-0.434760099,-0.049343064
0.365370926,-0.930645789,0.020062432
0.045973031,0.998939485,0.00252692
0.140189746,0.990094504,0.007727167
-0.989769956,-0.131816819,-0.054587175
-0.620011335,0.783843115,-0.034291613
0.985077462,-0.163258441,0.054489217
-0.025211941,-0.999681155,-0.001395201
-0.542721949,0.839373757,-0.03007627
-0.820225243,0.570231849,-0.045455356
-0.979721321,0.192852576,-0.054350878
0.853865704,0.518329289,0.047414222
-0.118955958,0.992877466,-0.006619448
-0.043107201,-0.999067567,-0.002401236
0.812032314,0.581854233,0.045267772
-0.535965578,0.843710929,-0.02987921
-0.073263344,-0.997304266,-0.004084547
-0.347536587,0.937465542,-0.019408172
-0.04814745,0.998836592,-0.002699343
-0.787181015,-0.615135743,-0.044204825
-0.817409948,0.574223207,-0.045920413
0.013073469,-0.999914269,0.000734647
0.618767631,-0.784800005,0.034865036
0.998410213,-0.001783668,0.056337067
-0.606535893,-0.794311483,-0.034401717
-0.162170723,0.986719544,-0.009230307
0.933324288,-0.355072218,0.053192987
0.283914234,-0.958712633,0.016210957
0.689333023,0.723370598,0.03943301
-0.746409076,0.664114883,-0.042719012
-0.242335857,0.970093161,-0.013877745
0.122368364,0.99245993,0.007019324
0.541279068,-0.840264705,0.031180061
0.888255876,-0.456485914,0.051206534
-0.993889627,0.094244158,-0.057458227
-0.281146866,0.959526512,-0.016288435
0.585959719,-0.809619188,0.03417569
0.227274588,-0.973740305,0.013269549
-0.289606999,0.956996189,-0.016913917
0.081856559,-0.996632625,0.004786963
0.860352992,0.507208052,0.050326158
0.976453422,-0.20801706,0.057163086
-0.856752454,0.513280927,-0.050178913
-0.987674154,-0.14541757,-0.057909379
0.378504065,-0.92533353,0.022193027
-0.501289902,0.864777363,-0.029471096
-0.982499154,-0.177070948,-0.057803904
0.492625446,0.869758273,0.028995114
0.032929569,-0.999455795,0.001938282
0.933022947,0.355572989,0.055100174
0.788049191,-0.613846476,0.046593726
0.502150764,0.864268117,0.029752845
-0.059253185,-0.998236794,-0.003516196
-0.244073954,0.969648091,-0.014508102
-0.724852697,-0.687523067,-0.043595877
0.027126846,-0.999630664,0.001633905
0.257376254,0.966186744,0.015512565
0.946957415,0.316234114,0.057163267
-0.988021419,0.142319937,-0.059654935
0.3893376,0.920794193,0.023543313
0.370056282,0.928738106,0.022447246
0.571574346,-0.81981395,0.0347542
-0.015332531,0.999882014,-0.000933773
0.955310097,0.289816391,0.058215792
-0.113864388,-0.993472051,-0.006941612
-0.398154087,0.916995784,-0.024332207
0.814792307,-0.577608447,0.049819462
-0.376246783,0.926233624,-0.023013737
-0.719768365,-0.692814612,-0.044061489
-0.965803064,0.252421493,-0.059226945
0.051774133,-0.998653769,0.003176431
-0.990706076,0.121560884,-0.061028049
-0.25445528,-0.966957089,-0.015700291
0.909452106,0.412002922,0.056128949
0.015211102,-0.999883864,0.000938827
0.696241918,0.716513078,0.043083653
-0.995237908,-0.075545087,-0.06159908
0.751260278,-0.658357903,0.04661402
-0.204803886,-0.978719902,-0.012756269
0.71734409,-0.695282925,0.044711409
0.057086102,0.998362902,0.003562792
-0.377581304,-0.925676396,-0.023570501
-0.960491683,0.27173157,-0.060147163
0.969811637,-0.236138891,0.060858958
-0.486315688,0.873247769,-0.030584075
-0.725526098,0.686678396,-0.045658082
-0.947075442,-0.315393942,-0.059789373
0.974731414,0.214685453,0.06171569
0.018232085,0.999833114,0.001155834
-0.867348841,0.494619763,-0.055292662
-0.516945367,-0.855377992,-0.033105555
-0.975641353,0.210227194,-0.062677571
-0.737786349,-0.6733583,-0.047538444
0.437740137,-0.898655719,0.028310254
0.673751221,0.737670946,0.043598946
-0.951882715,-0.300202086,-0.061627947
-0.484953884,0.873975076,-0.031421297
